"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"20/08/2021";"1200";"19,0";"69,0";"954,0";"0,0";"0,0";"0,0";"";"";"16,8";"0,0"
"20/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"21/08/2021";"0000";"26,6";"46,0";"950,6";"0,0";"0,0";"0,0";"9,90";"32,0";"";""
"21/08/2021";"1200";"21,6";"62,0";"955,1";"0,0";"0,0";"0,0";"";"";"17,2";"0,0"
"21/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/08/2021";"0000";"26,4";"36,0";"950,4";"1,0";"50,0";"2,0";"";"";"";""
"22/08/2021";"1200";"";"";"";"";"";"";"";"";"";""
"22/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/08/2021";"0000";"";"";"";"";"";"";"7,40";"34,6";"";""
"23/08/2021";"1200";"22,4";"49,0";"950,6";"1,0";"140,0";"0,0";"";"";"22,4";"0,0"
"23/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"24/08/2021";"0000";"27,2";"46,0";"946,2";"0,0";"0,0";"7,0";"6,90";"34,8";"";""
"24/08/2021";"1200";"21,0";"63,0";"950,4";"0,0";"0,0";"9,0";"";"";"19,2";"0,0"
"24/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/08/2021";"0000";"29,8";"47,0";"945,2";"0,0";"0,0";"8,0";"8,00";"35,8";"";""
"25/08/2021";"1200";"23,6";"56,0";"947,2";"0,0";"0,0";"10,0";"";"";"19,4";"0,0"
"25/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"26/08/2021";"0000";"30,2";"42,0";"943,5";"1,0";"320,0";"7,0";"4,00";"30,4";"";""
"26/08/2021";"1200";"20,8";"56,0";"950,2";"5,0";"230,0";"9,0";"";"";"18,4";"0,0"
"26/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"27/08/2021";"0000";"18,4";"71,0";"951,9";"3,0";"230,0";"10,0";"0,00";"18,6";"";""
"27/08/2021";"1200";"16,0";"96,0";"954,4";"1,0";"230,0";"10,0";"";"";"15,4";"0,2"
"27/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"28/08/2021";"0000";"15,4";"96,0";"954,8";"0,0";"0,0";"10,0";"0,00";"19,6";"";""
"28/08/2021";"1200";"15,8";"98,0";"956,8";"0,0";"0,0";"10,0";"";"";"14,2";"14,0"
"28/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"29/08/2021";"0000";"16,8";"98,0";"956,2";"1,0";"140,0";"10,0";"";"";"";""
"29/08/2021";"1200";"";"";"";"";"";"";"";"";"";""
"29/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"30/08/2021";"0000";"";"";"";"";"";"";"8,90";"27,6";"";""
"30/08/2021";"1200";"18,0";"72,0";"958,6";"3,0";"140,0";"2,0";"";"";"18,0";"0,0"
"30/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"31/08/2021";"0000";"20,8";"64,0";"955,4";"3,0";"140,0";"0,0";"10,60";"28,4";"";""
"31/08/2021";"1200";"18,6";"67,0";"958,3";"3,0";"140,0";"0,0";"";"";"15,2";"0,0"
"31/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"01/09/2021";"0000";"22,8";"54,0";"954,6";"1,0";"140,0";"0,0";"10,40";"29,6";"";""
"01/09/2021";"1200";"18,8";"71,0";"957,9";"1,0";"140,0";"0,0";"";"";"14,6";"0,0"
"01/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"02/09/2021";"0000";"23,2";"49,0";"952,8";"0,0";"0,0";"0,0";"9,90";"30,8";"";""
"02/09/2021";"1200";"18,4";"69,0";"955,6";"1,0";"140,0";"7,0";"";"";"14,8";"0,0"
"02/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"03/09/2021";"0000";"24,0";"52,0";"951,2";"0,0";"0,0";"0,0";"10,10";"33,2";"";""
"03/09/2021";"1200";"18,8";"69,0";"952,7";"0,0";"0,0";"0,0";"";"";"15,8";"0,0"
"03/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/09/2021";"0000";"27,2";"44,0";"950,2";"0,0";"0,0";"0,0";"9,30";"35,6";"";""
"04/09/2021";"1200";"21,4";"60,0";"951,4";"0,0";"0,0";"2,0";"";"";"18,0";"0,0"
"04/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/09/2021";"0000";"28,4";"42,0";"947,8";"0,0";"0,0";"7,0";"";"";"";""
"05/09/2021";"1200";"";"";"";"";"";"";"";"";"";""
"05/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"06/09/2021";"0000";"";"";"";"";"";"";"8,50";"34,8";"";""
"06/09/2021";"1200";"23,4";"53,0";"952,2";"1,0";"140,0";"0,0";"";"";"23,4";"0,0"
"06/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"07/09/2021";"0000";"28,0";"44,0";"949,0";"0,0";"0,0";"0,0";"10,00";"33,6";"";""
"07/09/2021";"1200";"20,0";"70,0";"951,6";"1,0";"140,0";"0,0";"";"";"16,8";"0,0"
"07/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"08/09/2021";"0000";"27,8";"49,0";"946,7";"1,0";"140,0";"0,0";"7,10";"35,6";"";""
"08/09/2021";"1200";"21,2";"73,0";"949,4";"1,0";"140,0";"9,0";"";"";"18,0";"0,0"
"08/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/09/2021";"0000";"25,0";"68,0";"947,6";"1,0";"320,0";"10,0";"0,00";"25,2";"";""
"09/09/2021";"1200";"20,6";"80,0";"951,9";"3,0";"230,0";"10,0";"";"";"18,0";"2,8"
"09/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"10/09/2021";"0000";"18,0";"92,0";"951,5";"3,0";"230,0";"10,0";"7,30";"26,8";"";""
"10/09/2021";"1200";"17,6";"68,0";"954,6";"1,0";"230,0";"8,0";"";"";"15,4";"13,8"
"10/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"11/09/2021";"0000";"18,6";"74,0";"953,6";"1,0";"230,0";"10,0";"2,90";"24,8";"";""
"11/09/2021";"1200";"17,2";"94,0";"954,8";"1,0";"140,0";"9,0";"";"";"15,8";"5,4"
"11/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/09/2021";"0000";"20,4";"87,0";"953,2";"0,0";"0,0";"2,0";"";"";"";""
"12/09/2021";"1200";"";"";"";"";"";"";"";"";"";""
"12/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"13/09/2021";"0000";"";"";"";"";"";"";"1,30";"35,4";"";""
"13/09/2021";"1200";"24,4";"64,0";"951,5";"1,0";"140,0";"10,0";"";"";"24,4";"0,0"
"13/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"14/09/2021";"0000";"30,0";"49,0";"945,8";"0,0";"0,0";"10,0";"1,70";"34,4";"";""
"14/09/2021";"1200";"25,6";"64,0";"947,8";"1,0";"360,0";"10,0";"";"";"20,6";"0,0"
"14/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"15/09/2021";"0000";"20,6";"91,0";"950,0";"0,0";"0,0";"10,0";"3,20";"29,6";"";""
"15/09/2021";"1200";"21,0";"91,0";"953,0";"1,0";"230,0";"10,0";"";"";"19,2";"21,4"
"15/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"16/09/2021";"0000";"23,6";"80,0";"954,3";"3,0";"140,0";"8,0";"4,10";"27,4";"";""
"16/09/2021";"1200";"19,6";"75,0";"957,9";"3,0";"140,0";"8,0";"";"";"17,2";"0,0"
"16/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"17/09/2021";"0000";"22,0";"69,0";"956,0";"3,0";"140,0";"4,0";"6,60";"29,8";"";""
"17/09/2021";"1200";"18,0";"77,0";"955,9";"1,0";"140,0";"9,0";"";"";"17,2";"0,0"
"17/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/09/2021";"0000";"23,2";"74,0";"951,9";"3,0";"140,0";"0,0";"9,50";"34,6";"";""
"18/09/2021";"1200";"20,6";"80,0";"952,8";"1,0";"140,0";"10,0";"";"";"17,6";"0,0"
"18/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/09/2021";"0000";"28,8";"52,0";"949,1";"0,0";"0,0";"0,0";"";"";"";""
"19/09/2021";"1200";"";"";"";"";"";"";"";"";"";""
"19/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"20/09/2021";"0000";"";"";"";"";"";"";"8,40";"38,2";"";""
"20/09/2021";"1200";"26,4";"59,0";"951,6";"1,0";"50,0";"0,0";"";"";"26,4";"0,0"
"20/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"21/09/2021";"0000";"30,6";"47,0";"949,0";"0,0";"0,0";"0,0";"5,80";"38,6";"";""
"21/09/2021";"1200";"26,0";"63,0";"950,2";"0,0";"0,0";"10,0";"";"";"22,8";"0,0"
"21/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/09/2021";"0000";"28,0";"59,0";"948,7";"3,0";"140,0";"3,0";"7,60";"28,2";"";""
"22/09/2021";"1200";"17,2";"71,0";"953,6";"3,0";"140,0";"10,0";"";"";"17,2";"0,0"
"22/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/09/2021";"0000";"19,8";"55,0";"952,6";"3,0";"140,0";"0,0";"10,00";"28,8";"";""
"23/09/2021";"1200";"15,6";"68,0";"955,8";"3,0";"140,0";"4,0";"";"";"12,2";"0,0"
"23/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"24/09/2021";"0000";"22,8";"56,0";"953,0";"0,0";"0,0";"0,0";"8,90";"31,6";"";""
"24/09/2021";"1200";"16,0";"75,0";"954,8";"1,0";"140,0";"6,0";"";"";"13,4";"0,0"
"24/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/09/2021";"0000";"25,2";"60,0";"951,1";"0,0";"0,0";"0,0";"9,60";"32,2";"";""
"25/09/2021";"1200";"20,6";"71,0";"953,6";"1,0";"140,0";"10,0";"";"";"15,6";"0,0"
"25/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"26/09/2021";"0000";"27,2";"48,0";"950,2";"1,0";"50,0";"2,0";"";"";"";""
"26/09/2021";"1200";"";"";"";"";"";"";"";"";"";""
"26/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"27/09/2021";"0000";"";"";"";"";"";"";"8,90";"34,4";"";""
"27/09/2021";"1200";"23,0";"72,0";"955,5";"1,0";"140,0";"0,0";"";"";"23,0";"0,0"
"27/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"28/09/2021";"0000";"28,6";"53,0";"951,0";"0,0";"0,0";"0,0";"10,00";"35,6";"";""
"28/09/2021";"1200";"26,0";"42,0";"953,0";"3,0";"50,0";"0,0";"";"";"20,6";"0,0"
"28/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"29/09/2021";"0000";"31,0";"39,0";"948,4";"0,0";"0,0";"0,0";"4,80";"33,8";"";""
"29/09/2021";"1200";"24,4";"61,0";"949,8";"1,0";"50,0";"10,0";"";"";"21,2";"0,0"
"29/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"30/09/2021";"0000";"22,8";"80,0";"948,8";"0,0";"0,0";"4,0";"8,30";"31,6";"";""
"30/09/2021";"1200";"20,2";"72,0";"951,9";"3,0";"140,0";"10,0";"";"";"19,4";"0,0"
"30/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"01/10/2021";"0000";"25,0";"58,0";"947,2";"1,0";"140,0";"0,0";"";"";"";""
"01/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"01/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"02/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"02/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"02/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"03/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"03/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"03/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"04/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"04/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"05/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"05/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"06/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"06/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"06/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"07/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"07/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"07/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"08/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"08/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"08/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"09/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"09/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"10/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"10/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"10/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"11/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"11/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"11/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"12/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"12/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"13/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"13/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"13/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"14/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"14/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"14/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"15/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"15/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"15/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"16/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"16/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"16/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"17/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"17/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"17/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"18/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"18/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"19/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"19/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"20/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"20/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"20/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"21/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"21/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"21/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"22/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"22/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"23/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"23/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"24/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"24/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"24/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"25/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"25/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"26/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"26/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"26/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"27/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"27/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"27/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"28/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"28/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"28/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"29/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"29/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"29/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"30/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"30/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"30/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"31/10/2021";"0000";"";"";"";"";"";"";"";"";"";""
"31/10/2021";"1200";"";"";"";"";"";"";"";"";"";""
"31/10/2021";"1800";"";"";"";"";"";"";"";"";"";""
"01/11/2021";"0000";"";"";"";"";"";"";"6,50";"29,2";"";""
"01/11/2021";"1200";"21,6";"74,0";"950,2";"3,0";"140,0";"0,0";"";"";"21,6";"0,0"
"01/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"02/11/2021";"0000";"24,8";"69,0";"947,9";"3,0";"140,0";"7,0";"11,50";"30,6";"";""
"02/11/2021";"1200";"22,6";"71,0";"951,2";"3,0";"140,0";"5,0";"";"";"17,6";"0,0"
"02/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"03/11/2021";"0000";"25,0";"65,0";"948,2";"0,0";"0,0";"0,0";"11,90";"32,6";"";""
"03/11/2021";"1200";"23,0";"71,0";"950,2";"1,0";"140,0";"0,0";"";"";"18,4";"0,0"
"03/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/11/2021";"0000";"27,2";"49,0";"945,9";"0,0";"0,0";"0,0";"12,00";"35,0";"";""
"04/11/2021";"1200";"24,0";"63,0";"950,2";"1,0";"50,0";"0,0";"";"";"19,2";"0,0"
"04/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/11/2021";"0000";"29,6";"51,0";"945,9";"0,0";"0,0";"0,0";"8,00";"35,2";"";""
"05/11/2021";"1200";"27,0";"55,0";"948,6";"1,0";"50,0";"7,0";"";"";"22,0";"0,0"
"05/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"06/11/2021";"0000";"26,8";"68,0";"945,5";"1,0";"320,0";"4,0";"5,20";"33,6";"";""
"06/11/2021";"1200";"23,8";"75,0";"949,2";"0,0";"0,0";"10,0";"";"";"21,8";"0,0"
"06/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"07/11/2021";"0000";"25,2";"73,0";"947,2";"0,0";"0,0";"2,0";"8,50";"";"";""
"07/11/2021";"1200";"";"";"";"";"";"";"";"";"";""
"07/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"08/11/2021";"0000";"";"";"";"";"";"";"7,60";"30,6";"";""
"08/11/2021";"1200";"21,8";"76,0";"950,0";"1,0";"50,0";"8,0";"";"";"21,4";""
"08/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/11/2021";"0000";"21,4";"78,0";"948,4";"3,0";"140,0";"3,0";"11,10";"32,8";"";""
"09/11/2021";"1200";"21,6";"72,0";"950,7";"3,0";"140,0";"7,0";"";"";"18,2";"0,0"
"09/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"10/11/2021";"0000";"26,8";"54,0";"946,4";"3,0";"140,0";"0,0";"8,60";"31,6";"";""
"10/11/2021";"1200";"22,8";"63,0";"950,3";"3,0";"140,0";"4,0";"";"";"18,6";"0,0"
"10/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"11/11/2021";"0000";"26,0";"62,0";"947,8";"3,0";"140,0";"9,0";"0,30";"26,2";"";""
"11/11/2021";"1200";"20,8";"73,0";"951,9";"3,0";"140,0";"10,0";"";"";"19,0";"0,0"
"11/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/11/2021";"0000";"20,2";"74,0";"952,4";"1,0";"140,0";"10,0";"11,70";"30,0";"";""
"12/11/2021";"1200";"21,2";"65,0";"954,6";"3,0";"140,0";"8,0";"";"";"16,2";"0,0"
"12/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"13/11/2021";"0000";"23,2";"56,0";"951,8";"3,0";"140,0";"2,0";"6,00";"26,6";"";""
"13/11/2021";"1200";"18,2";"59,0";"954,8";"3,0";"140,0";"8,0";"";"";"14,6";"0,0"
"13/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"14/11/2021";"0000";"22,0";"51,0";"949,2";"1,0";"140,0";"0,0";"10,80";"";"";""
"14/11/2021";"1200";"";"";"";"";"";"";"";"";"";""
"14/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"15/11/2021";"0000";"";"";"";"";"";"";"8,30";"32,6";"";""
"15/11/2021";"1200";"22,8";"58,0";"951,8";"1,0";"50,0";"7,0";"";"";"22,8";""
"15/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"16/11/2021";"0000";"27,0";"55,0";"949,1";"1,0";"50,0";"4,0";"10,40";"33,4";"";""
"16/11/2021";"1200";"25,0";"57,0";"951,5";"1,0";"50,0";"3,0";"";"";"19,6";"0,0"
"16/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"17/11/2021";"0000";"27,8";"55,0";"947,2";"0,0";"0,0";"4,0";"5,70";"33,6";"";""
"17/11/2021";"1200";"25,8";"60,0";"949,4";"3,0";"50,0";"8,0";"";"";"23,4";"0,0"
"17/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/11/2021";"0000";"24,6";"74,0";"946,2";"1,0";"320,0";"10,0";"1,60";"27,8";"";""
"18/11/2021";"1200";"23,0";"83,0";"949,1";"0,0";"0,0";"10,0";"";"";"20,6";"17,8"
"18/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/11/2021";"0000";"23,0";"93,0";"944,6";"0,0";"0,0";"10,0";"7,30";"31,6";"";""
"19/11/2021";"1200";"21,8";"90,0";"947,8";"1,0";"230,0";"10,0";"";"";"19,4";"16,0"
"19/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"20/11/2021";"0000";"25,6";"74,0";"947,4";"0,0";"0,0";"1,0";"9,30";"31,0";"";""
"20/11/2021";"1200";"23,0";"70,0";"951,1";"3,0";"140,0";"8,0";"";"";"19,8";"0,0"
"20/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"21/11/2021";"0000";"25,6";"60,0";"949,2";"1,0";"140,0";"6,0";"12,30";"";"";""
"21/11/2021";"1200";"";"";"";"";"";"";"";"";"";""
"21/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/11/2021";"0000";"";"";"";"";"";"";"9,80";"34,6";"";""
"22/11/2021";"1200";"23,4";"56,0";"950,6";"0,0";"0,0";"0,0";"";"";"23,4";""
"22/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/11/2021";"0000";"26,4";"45,0";"947,2";"0,0";"0,0";"0,0";"6,70";"34,2";"";""
"23/11/2021";"1200";"25,2";"46,0";"950,2";"0,0";"0,0";"0,0";"";"";"18,0";"0,0"
"23/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"24/11/2021";"0000";"28,4";"51,0";"947,1";"0,0";"0,0";"6,0";"8,80";"33,6";"";""
"24/11/2021";"1200";"23,4";"64,0";"951,5";"1,0";"140,0";"10,0";"";"";"19,6";"0,0"
"24/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/11/2021";"0000";"28,0";"56,0";"949,4";"1,0";"140,0";"4,0";"8,40";"34,8";"";""
"25/11/2021";"1200";"24,2";"65,0";"950,7";"1,0";"50,0";"5,0";"";"";"21,8";"0,0"
"25/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"26/11/2021";"0000";"29,8";"55,0";"945,5";"1,0";"320,0";"7,0";"7,20";"32,4";"";""
"26/11/2021";"1200";"21,2";"96,0";"946,3";"1,0";"50,0";"10,0";"";"";"21,2";"51,8"
"26/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"27/11/2021";"0000";"26,0";"58,0";"942,7";"1,0";"230,0";"0,0";"12,50";"31,8";"";""
"27/11/2021";"1200";"24,2";"62,0";"944,6";"1,0";"230,0";"0,0";"";"";"19,0";"0,0"
"27/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"28/11/2021";"0000";"26,8";"58,0";"942,3";"0,0";"0,0";"0,0";"10,80";"";"";""
"28/11/2021";"1200";"";"";"";"";"";"";"";"";"";""
"28/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"29/11/2021";"0000";"";"";"";"";"";"";"4,50";"30,6";"";""
"29/11/2021";"1200";"27,6";"54,0";"944,7";"3,0";"320,0";"8,0";"";"";"26,2";""
"29/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"30/11/2021";"0000";"26,2";"69,0";"942,8";"3,0";"320,0";"9,0";"6,00";"31,8";"";""
"30/11/2021";"1200";"23,2";"65,0";"945,8";"0,0";"0,0";"10,0";"";"";"22,0";"0,0"
"30/11/2021";"1800";"";"";"";"";"";"";"";"";"";""
"01/12/2021";"0000";"26,8";"44,0";"943,4";"0,0";"0,0";"0,0";"12,20";"34,0";"";""
"01/12/2021";"1200";"24,0";"57,0";"946,8";"1,0";"140,0";"0,0";"";"";"19,4";"0,0"
"01/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"02/12/2021";"0000";"26,6";"49,0";"943,9";"0,0";"0,0";"0,0";"11,80";"34,2";"";""
"02/12/2021";"1200";"23,6";"70,0";"947,9";"3,0";"50,0";"8,0";"";"";"20,2";"0,0"
"02/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"03/12/2021";"0000";"29,2";"52,0";"944,3";"1,0";"360,0";"0,0";"11,60";"32,6";"";""
"03/12/2021";"1200";"22,4";"69,0";"949,0";"3,0";"50,0";"6,0";"";"";"19,8";"0,0"
"03/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/12/2021";"0000";"25,6";"70,0";"947,4";"1,0";"140,0";"4,0";"12,10";"33,0";"";""
"04/12/2021";"1200";"22,8";"63,0";"952,0";"3,0";"140,0";"0,0";"";"";"18,0";"0,0"
"04/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/12/2021";"0000";"27,0";"56,0";"949,9";"1,0";"140,0";"0,0";"";"";"";""
"05/12/2021";"1200";"";"";"";"";"";"";"";"";"";""
"05/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"06/12/2021";"0000";"";"";"";"";"";"";"7,30";"32,2";"";""
"06/12/2021";"1200";"25,0";"72,0";"952,8";"1,0";"50,0";"4,0";"";"";"21,8";"0,0"
"06/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"07/12/2021";"0000";"21,8";"82,0";"947,4";"1,0";"230,0";"7,0";"11,30";"29,6";"";""
"07/12/2021";"1200";"22,2";"69,0";"951,4";"3,0";"140,0";"5,0";"";"";"17,2";"10,4"
"07/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
